timestamp_s,uam_id,corridor_id,s_m,level_id,lane_id,x_m,y_m,z_m,speed_mps,active,serving_bs_id,serving_rsrp_dbm_per_re,sinr_db,handoff,control_tick
0.0,UAM01,sf_sj_real,0.0,L300,lane_0,553302.8686647224,4181157.264154501,300.0,50.0,True,BS01,-89.35003947724152,8.680803527475614,False,True
1.0,UAM01,sf_sj_real,50.0,L300,lane_0,553266.8262553765,4181122.6095050503,300.0,50.0,True,BS01,-89.10973447339786,8.868280863267602,False,False
2.0,UAM01,sf_sj_real,100.0,L300,lane_0,553230.7838460305,4181087.9548556,300.0,50.0,True,BS01,-88.87204411478204,9.0535249113022,False,False
3.0,UAM01,sf_sj_real,150.0,L300,lane_0,553194.7414366845,4181053.3002061495,300.0,50.0,True,BS01,-88.63802292946313,9.235504159201106,False,False
4.0,UAM01,sf_sj_real,200.0,L300,lane_0,553158.6990273385,4181018.6455566986,300.0,50.0,True,BS01,-88.40885552192414,9.413057347229836,False,False
5.0,UAM01,sf_sj_real,250.0,L300,lane_0,553121.4743722454,4180985.276581971,300.0,50.0,True,BS01,-88.19764514705342,9.576056323424819,False,True
6.0,UAM01,sf_sj_real,300.0,L300,lane_0,553083.9255118085,4180952.260175748,300.0,50.0,True,BS01,-87.99847360023583,9.728376249731523,False,False
7.0,UAM01,sf_sj_real,350.0,L300,lane_0,553046.3766513715,4180919.2437695246,300.0,50.0,True,BS01,-87.80981026699672,9.870771048690884,False,False
8.0,UAM01,sf_sj_real,400.0,L300,lane_0,553008.8277909346,4180886.2273633014,300.0,50.0,True,BS01,-87.63328671863127,10.001632795104523,False,False
9.0,UAM01,sf_sj_real,450.0,L300,lane_0,552971.2789304976,4180853.2109570787,300.0,50.0,True,BS01,-87.47057816117483,10.119309946845723,False,False
10.0,UAM01,sf_sj_real,500.0,L300,lane_0,552933.7300700607,4180820.1945508556,300.0,50.0,True,BS01,-87.32336646104284,10.22214427886187,False,True
11.0,UAM01,sf_sj_real,550.0,L300,lane_0,552898.9152188513,4180784.6600045618,300.0,50.0,True,BS01,-87.16301318490758,10.332411603094137,False,False
12.0,UAM01,sf_sj_real,600.0,L300,lane_0,552869.0915679618,4180744.5283481344,300.0,50.0,True,BS01,-86.96222867711708,10.471863621010824,False,False
13.0,UAM01,sf_sj_real,650.0,L300,lane_0,552848.023878609,4180700.0105136987,300.0,50.0,True,BS01,-86.70117761271095,10.658098414201703,False,False
14.0,UAM01,sf_sj_real,700.0,L300,lane_0,552833.8800856064,4180652.075098841,300.0,50.0,True,BS01,-86.38731596406281,10.886006523210929,False,False
15.0,UAM01,sf_sj_real,750.0,L300,lane_0,552834.9078313329,4180602.0856625694,300.0,50.0,True,BS01,-85.97801560141016,11.195195796989692,False,True
16.0,UAM01,sf_sj_real,800.0,L300,lane_0,552843.2765871519,4180553.06217644,300.0,50.0,True,BS01,-85.52506129817124,11.544146955281938,False,False
17.0,UAM01,sf_sj_real,850.0,L300,lane_0,552875.6146657905,4180516.1210895376,300.0,50.0,True,BS01,-85.01113515555163,11.962035758983266,False,False
18.0,UAM01,sf_sj_real,900.0,L300,lane_0,552911.2702169743,4180481.068533714,300.0,50.0,True,BS01,-84.46865459428454,12.40923290409584,False,False
19.0,UAM01,sf_sj_real,950.0,L300,lane_0,552946.9257681582,4180446.01597789,300.0,50.0,True,BS01,-83.90016321635888,12.881479811505551,False,False
20.0,UAM01,sf_sj_real,1000.0,L300,lane_0,552982.581319342,4180410.9634220665,300.0,50.0,True,BS01,-83.3041640992008,13.38025969550534,False,True
21.0,UAM01,sf_sj_real,1050.0,L300,lane_0,553018.2368705259,4180375.910866243,300.0,50.0,True,BS01,-82.67940631472128,13.906809653405745,False,False
22.0,UAM01,sf_sj_real,1100.0,L300,lane_0,553054.7632149183,4180341.8510226766,300.0,50.0,True,BS01,-82.03089357515707,14.45775130146177,False,False
23.0,UAM01,sf_sj_real,1150.0,L300,lane_0,553094.1625869883,4180311.066457055,300.0,50.0,True,BS01,-81.37659984160682,15.019053653732223,False,False
24.0,UAM01,sf_sj_real,1200.0,L300,lane_0,553133.5619590583,4180280.2818914335,300.0,50.0,True,BS01,-80.70371058348249,15.5982362003732,False,False
25.0,UAM01,sf_sj_real,1250.0,L300,lane_0,553172.9613311281,4180249.4973258125,300.0,50.0,True,BS01,-80.0190191691466,16.18850631064045,False,True
26.0,UAM01,sf_sj_real,1300.0,L300,lane_0,553212.3607031981,4180218.712760191,300.0,50.0,True,BS01,-79.3336905428663,16.778700610685213,False,False
27.0,UAM01,sf_sj_real,1350.0,L300,lane_0,553250.5679923189,4180186.5829195045,300.0,50.0,True,BS01,-78.64784289400144,17.366227441221422,False,False
28.0,UAM01,sf_sj_real,1400.0,L300,lane_0,553285.8691160884,4180151.173448164,300.0,50.0,True,BS01,-77.9504164476969,17.958341022941898,False,False
29.0,UAM01,sf_sj_real,1450.0,L300,lane_0,553321.1702398579,4180115.7639768235,300.0,50.0,True,BS01,-77.30903798351531,18.49330420526465,False,False
30.0,UAM01,sf_sj_real,1500.0,L300,lane_0,553352.5215175566,4180076.9998261775,300.0,50.0,True,BS01,-76.70398822378455,18.984794978191623,False,True
31.0,UAM01,sf_sj_real,1550.0,L300,lane_0,553381.7492581705,4180036.4321151427,300.0,50.0,True,BS01,-76.1953563039421,19.375120317107047,False,False
32.0,UAM01,sf_sj_real,1600.0,L300,lane_0,553410.9769987843,4179995.8644041074,300.0,50.0,True,BS01,-75.86513414966694,19.585412885497906,False,False
33.0,UAM01,sf_sj_real,1650.0,L300,lane_0,553435.8387191041,4179952.6466461015,300.0,50.0,True,BS01,-75.68890336115447,19.635676172898528,False,False
34.0,UAM01,sf_sj_real,1700.0,L300,lane_0,553458.337027451,4179907.9943659636,300.0,50.0,True,BS01,-75.7151502951921,19.479101640708866,False,False
35.0,UAM01,sf_sj_real,1750.0,L300,lane_0,553473.7217076455,4179860.42681531,300.0,50.0,True,BS01,-75.88040869405629,19.177755328488125,False,True
36.0,UAM01,sf_sj_real,1800.0,L300,lane_0,553488.7002693845,4179812.754933915,300.0,50.0,True,BS01,-76.25470182256285,18.664982859933797,False,False
37.0,UAM01,sf_sj_real,1850.0,L300,lane_0,553494.874290795,4179763.137612358,300.0,50.0,True,BS01,-76.69687288962649,18.081943864745497,False,False
38.0,UAM01,sf_sj_real,1900.0,L300,lane_0,553500.854121838,4179713.49648404,300.0,50.0,True,BS01,-77.27620707806037,17.359375373554517,False,False
39.0,UAM01,sf_sj_real,1950.0,L300,lane_0,553506.1337559959,4179663.792456402,300.0,50.0,True,BS01,-77.93934276390232,16.55079560188953,False,False
40.0,UAM01,sf_sj_real,2000.0,L300,lane_0,553509.0968834427,4179613.880334871,300.0,50.0,True,BS01,-78.63411215680308,15.70902155103848,False,True
41.0,UAM01,sf_sj_real,2050.0,L300,lane_0,553513.2945197666,4179564.076340148,300.0,50.0,True,BS01,-79.36299038563811,14.830042230770653,False,False
42.0,UAM01,sf_sj_real,2100.0,L300,lane_0,553519.0532422162,4179514.409076123,300.0,50.0,True,BS01,-80.1019676648188,13.937555368013754,False,False
43.0,UAM01,sf_sj_real,2150.0,L300,lane_0,553523.2117987355,4179464.605334621,300.0,50.0,True,BS01,-80.81654737687631,13.067455110724552,False,False
44.0,UAM01,sf_sj_real,2200.0,L300,lane_0,553525.9472683405,4179414.6802186365,300.0,50.0,True,BS01,-81.503515445967,12.222887352454617,False,False
45.0,UAM01,sf_sj_real,2250.0,L300,lane_0,553528.917938507,4179364.76896575,300.0,50.0,True,BS01,-82.16777179472521,11.398031494236756,False,True
46.0,UAM01,sf_sj_real,2300.0,L300,lane_0,553531.5223481238,4179314.8467201283,300.0,50.0,True,BS01,-82.80420190860055,10.598334339920585,False,False
47.0,UAM01,sf_sj_real,2350.0,L300,lane_0,553532.3163255685,4179264.853024528,300.0,50.0,True,BS01,-83.40765238195154,9.830005274752985,False,False
48.0,UAM01,sf_sj_real,2400.0,L300,lane_0,553533.5664151887,4179214.8761735815,300.0,50.0,True,BS01,-83.98756152089501,9.08187315404357,False,False
49.0,UAM01,sf_sj_real,2450.0,L300,lane_0,553536.4622001343,4179164.960099722,300.0,50.0,True,BS01,-84.54723529412786,8.34946769699566,False,False
50.0,UAM01,sf_sj_real,2500.0,L300,lane_0,553536.6666170312,4179114.9850777932,300.0,50.0,True,BS01,-85.07507615652312,7.648159253787652,False,True
51.0,UAM01,sf_sj_real,2550.0,L300,lane_0,553535.6341158851,4179065.594704297,300.0,50.0,True,BS01,-85.5719880016157,6.978043572851876,False,False
52.0,UAM01,sf_sj_real,2600.0,L300,lane_0,553532.0152781825,4179015.7258361154,300.0,50.0,True,BS01,-86.04779005752768,6.327227222090055,False,False
53.0,UAM01,sf_sj_real,2650.0,L300,lane_0,553528.3964404798,4178965.8569679344,300.0,50.0,True,BS01,-86.50567538288453,5.691475626075359,False,False
54.0,UAM01,sf_sj_real,2700.0,L300,lane_0,553524.7776027771,4178915.988099753,300.0,50.0,True,BS01,-86.9464685681968,5.069929919903455,False,False
55.0,UAM01,sf_sj_real,2750.0,L300,lane_0,553521.1587650744,4178866.119231572,300.0,50.0,True,BS01,-87.37102691534952,4.461704130868739,False,True
56.0,UAM01,sf_sj_real,2800.0,L300,lane_0,553517.5399273718,4178816.2503633904,300.0,50.0,True,BS01,-87.78020866174748,3.8659181610334903,False,False
57.0,UAM01,sf_sj_real,2850.0,L300,lane_0,553513.9210896691,4178766.3814952094,300.0,50.0,True,BS01,-88.17485276266902,3.281719398360049,False,False
58.0,UAM01,sf_sj_real,2900.0,L300,lane_0,553510.3022519664,4178716.512627028,300.0,50.0,True,BS01,-88.5557665248144,2.7082966871994545,False,False
59.0,UAM01,sf_sj_real,2950.0,L300,lane_0,553505.4407675081,4178666.753014613,300.0,50.0,True,BS01,-88.92157076771417,2.149548394382329,False,False
60.0,UAM01,sf_sj_real,3000.0,L300,lane_0,553500.3022293999,4178617.01776126,300.0,50.0,True,BS01,-89.27500229578251,1.601084978050492,False,True
61.0,UAM01,sf_sj_real,3050.0,L300,lane_0,553495.1636912917,4178567.2825079067,300.0,50.0,True,BS01,-89.61720406104837,1.061294234187057,False,False
62.0,UAM01,sf_sj_real,3100.0,L300,lane_0,553490.0251531834,4178517.5472545535,300.0,50.0,True,BS01,-89.9487684094121,0.5296688080253817,False,False
63.0,UAM01,sf_sj_real,3150.0,L300,lane_0,553484.8866150752,4178467.8120012,300.0,50.0,True,BS01,-90.27025369884034,0.005758844540660734,False,False
64.0,UAM01,sf_sj_real,3200.0,L300,lane_0,553479.748076967,4178418.076747847,300.0,50.0,True,BS01,-90.58218478339941,-0.5108252789141895,False,False
65.0,UAM01,sf_sj_real,3250.0,L300,lane_0,553474.6095388588,4178368.3414944937,300.0,50.0,True,BS01,-90.88505408532227,-1.0204105501806153,False,True
66.0,UAM01,sf_sj_real,3300.0,L300,lane_0,553469.4710007504,4178318.6062411405,300.0,50.0,True,BS02,-91.09064094829336,-1.3710255511359724,True,False
67.0,UAM01,sf_sj_real,3350.0,L300,lane_0,553464.0841196955,4178268.8974883235,300.0,50.0,True,BS02,-90.87012398922224,-1.0031372053285574,False,False
68.0,UAM01,sf_sj_real,3400.0,L300,lane_0,553458.6120142019,4178219.1978297587,300.0,50.0,True,BS02,-90.6498836417353,-0.6527858680177372,False,False
69.0,UAM01,sf_sj_real,3450.0,L300,lane_0,553453.1399087084,4178169.498171194,300.0,50.0,True,BS02,-90.4300671461618,-0.32002516135013453,False,False
70.0,UAM01,sf_sj_real,3500.0,L300,lane_0,553447.6678032149,4178119.798512629,300.0,50.0,True,BS02,-90.21123595046537,-0.0054047160090015325,False,True
71.0,UAM01,sf_sj_real,3550.0,L300,lane_0,553442.1956977212,4178070.098854064,300.0,50.0,True,BS02,-89.9940269997098,0.2904393364657109,False,False
72.0,UAM01,sf_sj_real,3600.0,L300,lane_0,553436.7235922277,4178020.3991954993,300.0,50.0,True,BS02,-89.77915796750142,0.5667817225483046,False,False
73.0,UAM01,sf_sj_real,3650.0,L300,lane_0,553431.2514867341,4177970.699536934,300.0,50.0,True,BS02,-89.56743163415832,0.8228058089762129,False,False
74.0,UAM01,sf_sj_real,3700.0,L300,lane_0,553426.1240304442,4177920.9637647355,300.0,50.0,True,BS02,-89.35773848823187,1.059705653893045,False,False
75.0,UAM01,sf_sj_real,3750.0,L300,lane_0,553421.1749606346,4177871.2093005334,300.0,50.0,True,BS02,-89.15180388917935,1.2756445642117185,False,True
76.0,UAM01,sf_sj_real,3800.0,L300,lane_0,553416.2258908248,4177821.454836332,300.0,50.0,True,BS02,-88.95168209814716,1.468484936762138,False,False
77.0,UAM01,sf_sj_real,3850.0,L300,lane_0,553411.276821015,4177771.7003721297,300.0,50.0,True,BS02,-88.75852447886882,1.6370503081779701,False,False
78.0,UAM01,sf_sj_real,3900.0,L300,lane_0,553406.3277512053,4177721.945907928,300.0,50.0,True,BS02,-88.57356343393415,1.7800787654223635,False,False
79.0,UAM01,sf_sj_real,3950.0,L300,lane_0,553401.3786813956,4177672.191443726,300.0,50.0,True,BS02,-88.39810084886956,1.8962330854911345,False,False
80.0,UAM01,sf_sj_real,4000.0,L300,lane_0,553396.4296115858,4177622.436979524,300.0,50.0,True,BS02,-88.2334915261637,1.9841152080427158,False,True
81.0,UAM01,sf_sj_real,4050.0,L300,lane_0,553391.4514146049,4177572.685422991,300.0,50.0,True,BS02,-88.08134118916057,2.042064611471679,False,False
82.0,UAM01,sf_sj_real,4100.0,L300,lane_0,553386.4671897596,4177522.934468199,300.0,50.0,True,BS02,-87.94287908204511,2.0687868500109294,False,False
83.0,UAM01,sf_sj_real,4150.0,L300,lane_0,553381.4829649143,4177473.183513407,300.0,50.0,True,BS02,-87.81941978280186,2.062881479534073,False,False
84.0,UAM01,sf_sj_real,4200.0,L300,lane_0,553376.498740069,4177423.432558615,300.0,50.0,True,BS02,-87.71225611307241,2.0229466216191905,False,False
85.0,UAM01,sf_sj_real,4250.0,L300,lane_0,553371.5145152238,4177373.681603824,300.0,50.0,True,BS02,-87.62257595530701,1.947657242702304,False,True
86.0,UAM01,sf_sj_real,4300.0,L300,lane_0,553366.5302903785,4177323.930649032,300.0,50.0,True,BS02,-87.55142260800783,1.8357989129592525,False,False
87.0,UAM01,sf_sj_real,4350.0,L300,lane_0,553361.5460655332,4177274.17969424,300.0,50.0,True,BS02,-87.49965703486563,1.6862990753201081,False,False
88.0,UAM01,sf_sj_real,4400.0,L300,lane_0,553356.5618406879,4177224.4287394485,300.0,50.0,True,BS02,-87.46792465335847,1.498253171950612,False,False
89.0,UAM01,sf_sj_real,4450.0,L300,lane_0,553351.5729415164,4177174.678253195,300.0,50.0,True,BS02,-87.45666945549894,1.2709039763348309,False,False
90.0,UAM01,sf_sj_real,4500.0,L300,lane_0,553346.5834939202,4177124.9278219133,300.0,50.0,True,BS02,-87.46600099159265,1.003763315226045,False,True
91.0,UAM01,sf_sj_real,4550.0,L300,lane_0,553341.5940463239,4177075.177390632,300.0,50.0,True,BS02,-87.49579451603569,0.6965052420213119,False,False
92.0,UAM01,sf_sj_real,4600.0,L300,lane_0,553336.6045987277,4177025.4269593507,300.0,50.0,True,BS02,-87.54567040382106,0.34897646928549436,False,False
93.0,UAM01,sf_sj_real,4650.0,L300,lane_0,553331.6151511315,4176975.676528069,300.0,50.0,True,BS02,-87.61500533414403,-0.038825360833290204,False,False
94.0,UAM01,sf_sj_real,4700.0,L300,lane_0,553326.6257035353,4176925.9260967877,300.0,50.0,True,BS02,-87.70295760458473,-0.4667880985399592,False,False
95.0,UAM01,sf_sj_real,4750.0,L300,lane_0,553321.155161144,4176876.2267461945,300.0,50.0,True,BS03,-87.34580075490494,-0.05561097955417105,True,True
96.0,UAM01,sf_sj_real,4800.0,L300,lane_0,553315.5865411559,4176826.5378090814,300.0,50.0,True,BS03,-86.90467539968203,0.5127139692464873,False,False
97.0,UAM01,sf_sj_real,4850.0,L300,lane_0,553310.0179211679,4176776.848871968,300.0,50.0,True,BS03,-86.44417111552447,1.1132595158255056,False,False
98.0,UAM01,sf_sj_real,4900.0,L300,lane_0,553304.4493011798,4176727.159934855,300.0,50.0,True,BS03,-85.96274651644995,1.7463417299831387,False,False
99.0,UAM01,sf_sj_real,4950.0,L300,lane_0,553298.8806811918,4176677.4709977424,300.0,50.0,True,BS03,-85.4587194201803,2.412379650819925,False,False
100.0,UAM01,sf_sj_real,5000.0,L300,lane_0,553293.3120612038,4176627.782060629,300.0,50.0,True,BS03,-84.93026669607309,3.111928846614076,False,True
101.0,UAM01,sf_sj_real,5050.0,L300,lane_0,553287.9011520726,4176578.076150488,300.0,50.0,True,BS03,-84.37522668784982,3.845000444711805,False,False
102.0,UAM01,sf_sj_real,5100.0,L300,lane_0,553282.7695467483,4176528.3401813433,300.0,50.0,True,BS03,-83.79128295755008,4.612157013172814,False,False
103.0,UAM01,sf_sj_real,5150.0,L300,lane_0,553277.6379414238,4176478.604212198,300.0,50.0,True,BS03,-83.1766306956263,5.415740626131527,False,False
104.0,UAM01,sf_sj_real,5200.0,L300,lane_0,553272.5063360995,4176428.868243053,300.0,50.0,True,BS03,-82.52920340615367,6.256753832786556,False,False
105.0,UAM01,sf_sj_real,5250.0,L300,lane_0,553267.374730775,4176379.1322739082,300.0,50.0,True,BS03,-81.8472079035971,7.136005090654188,False,True
106.0,UAM01,sf_sj_real,5300.0,L300,lane_0,553262.2431254507,4176329.396304763,300.0,50.0,True,BS03,-81.12948398007089,8.053753436851014,False,False
107.0,UAM01,sf_sj_real,5350.0,L300,lane_0,553257.1115201263,4176279.660335618,300.0,50.0,True,BS03,-80.37611555601184,9.009098549925255,False,False
108.0,UAM01,sf_sj_real,5400.0,L300,lane_0,553251.9799148019,4176229.9243664728,300.0,50.0,True,BS03,-79.58944573059392,9.998964474721529,False,False
109.0,UAM01,sf_sj_real,5450.0,L300,lane_0,553246.8483094776,4176180.188397328,300.0,50.0,True,BS03,-78.77571340734232,11.016459960484536,False,False
110.0,UAM01,sf_sj_real,5500.0,L300,lane_0,553241.7167041532,4176130.452428183,300.0,50.0,True,BS03,-77.94756809262061,12.04835935665063,False,True
111.0,UAM01,sf_sj_real,5550.0,L300,lane_0,553236.5850988288,4176080.7164590377,300.0,50.0,True,BS03,-77.12760641896072,13.071560965448835,False,False
112.0,UAM01,sf_sj_real,5600.0,L300,lane_0,553231.4534935044,4176030.980489893,300.0,50.0,True,BS03,-76.35250503348185,14.048948573149676,False,False
113.0,UAM01,sf_sj_real,5650.0,L300,lane_0,553226.3526319743,4175981.241369401,300.0,50.0,True,BS03,-75.67558656468637,14.92672037685467,False,False
114.0,UAM01,sf_sj_real,5700.0,L300,lane_0,553221.2873187689,4175931.498605082,300.0,50.0,True,BS03,-75.1643184984215,15.6370831256779,False,False
115.0,UAM01,sf_sj_real,5750.0,L300,lane_0,553216.2220055636,4175881.7558407625,300.0,50.0,True,BS03,-74.8868359120735,16.111743648759187,False,True
116.0,UAM01,sf_sj_real,5800.0,L300,lane_0,553211.1566923582,4175832.013076443,300.0,50.0,True,BS03,-74.88733795469977,16.306267119467048,False,False
117.0,UAM01,sf_sj_real,5850.0,L300,lane_0,553206.0913791527,4175782.270312124,300.0,50.0,True,BS03,-75.16573949942926,16.22054138849894,False,False
118.0,UAM01,sf_sj_real,5900.0,L300,lane_0,553201.0260659474,4175732.5275478046,300.0,50.0,True,BS03,-75.67771437098828,15.898729239421694,False,False
119.0,UAM01,sf_sj_real,5950.0,L300,lane_0,553195.960752742,4175682.7847834853,300.0,50.0,True,BS03,-76.35533162211826,15.408627986564571,False,False
120.0,UAM01,sf_sj_real,6000.0,L300,lane_0,553190.6877795875,4175633.0644664727,300.0,50.0,True,BS03,-77.13219850938532,14.816990535291898,False,True
121.0,UAM01,sf_sj_real,6050.0,L300,lane_0,553185.0062589255,4175583.388312002,300.0,50.0,True,BS03,-77.95523069365994,14.177179314518222,False,False
122.0,UAM01,sf_sj_real,6100.0,L300,lane_0,553179.3247382636,4175533.7121575316,300.0,50.0,True,BS03,-78.78534628944493,13.527254933624985,False,False
123.0,UAM01,sf_sj_real,6150.0,L300,lane_0,553173.6432176018,4175484.0360030616,300.0,50.0,True,BS03,-79.60025997552714,12.889464852944823,False,False
124.0,UAM01,sf_sj_real,6200.0,L300,lane_0,553167.9616969399,4175434.359848591,300.0,50.0,True,BS03,-80.38756961850734,12.27618716428941,False,False
125.0,UAM01,sf_sj_real,6250.0,L300,lane_0,553157.5406741777,4175385.565505639,300.0,50.0,True,BS03,-81.14812974374802,11.693774075013856,False,True
126.0,UAM01,sf_sj_real,6300.0,L300,lane_0,553144.9754209042,4175337.170109059,300.0,50.0,True,BS03,-81.87355902217814,11.145791831689206,False,False
127.0,UAM01,sf_sj_real,6350.0,L300,lane_0,553132.4101676309,4175288.7747124787,300.0,50.0,True,BS03,-82.56097725839376,10.631782933157567,False,False
128.0,UAM01,sf_sj_real,6400.0,L300,lane_0,553119.8449143575,4175240.3793158983,300.0,50.0,True,BS03,-83.2121716084394,10.15005602988526,False,False
129.0,UAM01,sf_sj_real,6450.0,L300,lane_0,553106.5240459152,4175192.188636806,300.0,50.0,True,BS03,-83.82949964965579,9.699118918142545,False,False
130.0,UAM01,sf_sj_real,6500.0,L300,lane_0,553092.9406720888,4175144.069077836,300.0,50.0,True,BS03,-84.41524663968586,9.276186962612824,False,True
131.0,UAM01,sf_sj_real,6550.0,L300,lane_0,553079.3572982624,4175095.9495188654,300.0,50.0,True,BS03,-84.97174361834237,8.87874661947097,False,False
132.0,UAM01,sf_sj_real,6600.0,L300,lane_0,553065.7739244361,4175047.8299598955,300.0,50.0,True,BS03,-85.50125277959229,8.504631728188492,False,False
133.0,UAM01,sf_sj_real,6650.0,L300,lane_0,553052.1905506097,4174999.710400925,300.0,50.0,True,BS03,-86.00588116168751,8.151827925883099,False,False
134.0,UAM01,sf_sj_real,6700.0,L300,lane_0,553038.6071767834,4174951.5908419546,300.0,50.0,True,BS03,-86.48756600576638,7.818487273324265,False,False
135.0,UAM01,sf_sj_real,6750.0,L300,lane_0,553025.023802957,4174903.4712829846,300.0,50.0,True,BS03,-86.94807482101318,7.502928203180542,False,True
136.0,UAM01,sf_sj_real,6800.0,L300,lane_0,553011.4265924814,4174855.3556325007,300.0,50.0,True,BS03,-87.38901336889015,7.203637299606816,False,False
137.0,UAM01,sf_sj_real,6850.0,L300,lane_0,552997.826316326,4174807.24084799,300.0,50.0,True,BS03,-87.81183676234181,6.919230252097233,False,False
138.0,UAM01,sf_sj_real,6900.0,L300,lane_0,552984.3523614478,4174759.091035749,300.0,50.0,True,BS03,-88.21785669912089,6.648386729169072,False,False
139.0,UAM01,sf_sj_real,6950.0,L300,lane_0,552971.2321492126,4174710.84313392,300.0,50.0,True,BS03,-88.60825803498315,6.389863604806713,False,False
140.0,UAM01,sf_sj_real,7000.0,L300,lane_0,552958.1119369775,4174662.595232091,300.0,50.0,True,BS03,-88.98414082959582,6.14287061503385,False,True
141.0,UAM01,sf_sj_real,7050.0,L300,lane_0,552944.9917247423,4174614.347330262,300.0,50.0,True,BS03,-89.3464863498595,5.906491462968463,False,False
142.0,UAM01,sf_sj_real,7100.0,L300,lane_0,552931.8715125072,4174566.0994284325,300.0,50.0,True,BS03,-89.69618642477774,5.6798966065631165,False,False
143.0,UAM01,sf_sj_real,7150.0,L300,lane_0,552918.751300272,4174517.8515266036,300.0,50.0,True,BS03,-90.03405294190928,5.462333841197101,False,False
144.0,UAM01,sf_sj_real,7200.0,L300,lane_0,552905.0668208658,4174469.7622503,300.0,50.0,True,BS03,-90.36082722253046,5.253398428779569,False,False
145.0,UAM01,sf_sj_real,7250.0,L300,lane_0,552891.1252576348,4174421.745244826,300.0,50.0,True,BS03,-90.67718514053193,5.052289173224905,False,True
146.0,UAM01,sf_sj_real,7300.0,L300,lane_0,552877.1836944037,4174373.7282393523,300.0,50.0,True,BS03,-90.98374554034865,4.858309465026641,False,False
147.0,UAM01,sf_sj_real,7350.0,L300,lane_0,552863.2421311727,4174325.7112338785,300.0,50.0,True,BS03,-91.28107636714533,4.670943889934049,False,False
148.0,UAM01,sf_sj_real,7400.0,L300,lane_0,552849.3005679416,4174277.6942284047,300.0,50.0,True,BS03,-91.56969946060174,4.489720754886867,False,False
149.0,UAM01,sf_sj_real,7450.0,L300,lane_0,552835.3590047106,4174229.677222931,300.0,50.0,True,BS03,-91.85009518252957,4.314207557742859,False,False
150.0,UAM01,sf_sj_real,7500.0,L300,lane_0,552821.4174414795,4174181.660217457,300.0,50.0,True,BS03,-92.1227065139325,4.144006984178371,False,True
151.0,UAM01,sf_sj_real,7550.0,L300,lane_0,552807.4758782485,4174133.643211983,300.0,50.0,True,BS03,-92.38794268607906,3.9787533670953836,False,False
152.0,UAM01,sf_sj_real,7600.0,L300,lane_0,552794.7304120341,4174085.3209785833,300.0,50.0,True,BS03,-92.6460184322958,3.817785629678423,False,False
153.0,UAM01,sf_sj_real,7650.0,L300,lane_0,552783.9589455972,4174036.4950069003,300.0,50.0,True,BS03,-92.89720883456398,3.6606159601732484,False,False
154.0,UAM01,sf_sj_real,7700.0,L300,lane_0,552773.1874791601,4173987.6690352173,300.0,50.0,True,BS03,-93.14212035958458,3.5075048239201774,False,False
155.0,UAM01,sf_sj_real,7750.0,L300,lane_0,552762.4160127231,4173938.8430635342,300.0,50.0,True,BS03,-93.38105165415098,3.3581831558585398,False,True
156.0,UAM01,sf_sj_real,7800.0,L300,lane_0,552751.6445462861,4173890.017091851,300.0,50.0,True,BS03,-93.61428110917976,3.2124008986189794,False,False
157.0,UAM01,sf_sj_real,7850.0,L300,lane_0,552740.873079849,4173841.1911201677,300.0,50.0,True,BS03,-93.84206859663713,3.06992529934273,False,False
158.0,UAM01,sf_sj_real,7900.0,L300,lane_0,552735.6885320779,4173791.5420767143,300.0,50.0,True,BS03,-94.06168286797953,2.9307896612495963,False,False
159.0,UAM01,sf_sj_real,7950.0,L300,lane_0,552730.4998817552,4173744.2686650744,300.0,50.0,True,BS03,-94.26667651113993,2.8008342855222965,False,False
160.0,UAM01,sf_sj_real,8000.0,L300,lane_0,552729.5740126688,4173694.277238145,300.0,50.0,True,BS03,-94.47406285767637,2.6678894529068984,False,True
161.0,UAM01,sf_sj_real,8050.0,L300,lane_0,552728.6481435823,4173644.2858112156,300.0,50.0,True,BS03,-94.67736676309883,2.537321011743241,False,False
162.0,UAM01,sf_sj_real,8100.0,L300,lane_0,552729.1469275802,4173594.292967433,300.0,50.0,True,BS03,-94.87533381424709,2.4095047139846453,False,False
163.0,UAM01,sf_sj_real,8150.0,L300,lane_0,552729.9733594658,4173544.299797796,300.0,50.0,True,BS03,-95.0693023469788,2.2838549285243843,False,False
164.0,UAM01,sf_sj_real,8200.0,L300,lane_0,552730.7597212538,4173494.3059827033,300.0,50.0,True,BS03,-95.25976538382088,2.1601139224758485,False,False
165.0,UAM01,sf_sj_real,8250.0,L300,lane_0,552731.5438969828,4173444.3121323977,300.0,50.0,True,BS03,-95.44679759841765,2.038183797081597,False,True
166.0,UAM01,sf_sj_real,8300.0,L300,lane_0,552731.547437015,4173394.312706057,300.0,50.0,True,BS03,-95.63117983710411,1.917709998880581,False,False
167.0,UAM01,sf_sj_real,8350.0,L300,lane_0,552731.4775110679,4173344.3127549533,300.0,50.0,True,BS03,-95.81235557164993,1.7988324349617963,False,False
168.0,UAM01,sf_sj_real,8400.0,L300,lane_0,552731.5243076578,4173294.312922017,300.0,50.0,True,BS03,-95.99027360785495,1.6815054661345985,False,False
169.0,UAM01,sf_sj_real,8450.0,L300,lane_0,552731.6954709901,4173244.3132149866,300.0,50.0,True,BS03,-96.16503912765833,1.5656298215776276,False,False
