corridor_distance_km,time_at_50_mps_s,serving_site_id,serving_site_index_zero_based,serving_rx_full_carrier_dbm,serving_rsrp_centerline_dbm_per_re,serving_rsrp_cross_section_p05_dbm_per_re,serving_rsrp_cross_section_median_dbm_per_re,serving_rsrp_cross_section_p95_dbm_per_re,aggregate_interference_full_carrier_dbm,sinr_centerline_db,sinr_cross_section_p05_db,sinr_cross_section_median_db,sinr_cross_section_p95_db,noise_fraction_centerline
17.68672074197111,353.73441483942224,BS04,3,-66.6898235165464,-91.46103606374302,-92.40879061058031,-91.46311110814621,-91.14955862165314,-80.11637408957414,13.370751270817497,12.256975074441788,13.370751270817497,13.85019223936234,0.012766077562610608
17.72443230005634,354.48864600112677,BS04,3,-66.89800033965345,-91.66921288685008,-92.58159250261144,-91.671008187523,-91.3697899034067,-80.09706926545113,13.14351553050142,12.064617627276025,13.14351553050142,13.611794999529996,0.012710176663443354
17.762143858141563,355.2428771628313,BS04,3,-67.10210551306977,-91.8733180602664,-92.75083372188476,-91.87503828659577,-91.58680176589347,-80.07738964661065,12.919980310979941,11.875574730445223,12.919980310979941,13.376062204407,0.012653439193361711
17.79985541622679,355.9971083245358,BS04,3,-67.30230779376728,-92.07352034096391,-92.91802197715295,-92.07516997873532,-91.79910762899516,-80.05732522472252,12.69996691415332,11.688168790388072,12.69996691415332,13.144718306912907,0.012595849729477198
17.837566974312015,356.75133948624034,BS04,3,-67.49873793428732,-92.26995048148395,-93.08316751585816,-92.27153367618206,-92.00690242174899,-80.036875303205,12.48334383835611,11.502388607565157,12.48334383835611,12.917688309955901,0.012537420069742759
17.875278532397243,357.50557064794486,BS04,3,-67.69152130956152,-92.46273385675815,-93.24628412249973,-92.46425444424172,-92.21036951835369,-80.01603919961988,12.269984972647684,11.318219452627208,12.269984972647684,12.694616856141678,0.012478162246611118
17.912990090482467,358.2598018096494,BS04,3,-67.88077809821594,-92.65199064541257,-93.40738860242512,-92.653452179447,-92.40968160704467,-79.99481624538922,12.059769415251626,11.135643582180393,12.059769415251626,12.47533244850354,0.012418088521130037
17.950701648567694,359.01403297135386,BS04,3,-68.06662347257122,-92.83783601976785,-93.56650032610857,-92.83924179676822,-92.60500148165632,-79.97320578551563,11.852581283302888,10.95464069406364,11.852581283302888,12.25967333867928,0.012357211376948783
17.98841320665292,359.7682641330584,BS04,3,-68.24941633967244,-93.02062888686906,-93.70521857602813,-93.0243750970726,-92.81721467058797,-79.95110437236272,11.647959429666157,10.796242219955921,11.647959429666157,12.02317481271318,0.012295256036883572
18.02612476473815,360.522495294763,BS04,3,-68.42911764090205,-93.20033018809868,-93.8613158863696,-93.2039381500199,-93.00458152177855,-79.92856075301283,11.445990979301317,10.617326081954072,11.445990979301317,11.81456584895962,0.012232377127307414
18.063836322823377,361.2767264564675,BS04,3,-68.6056992368828,-93.37691178407943,-94.01544430388488,-93.38038886679973,-93.1884085484952,-79.90562645110586,11.246754892016519,10.439955503110005,11.246754892016519,11.60940158781349,0.01216873442184577
18.1015478809086,362.030957618172,BS04,3,-68.77926025059115,-93.55047279778778,-94.16763256503673,-93.55382586598448,-93.36882465927343,-79.88230076687641,11.05015128647024,10.264100743881343,11.05015128647024,11.407762622713575,0.012104341103121176
18.13925943899383,362.78518877987653,BS04,3,-68.95018073975632,-93.72139328695295,-94.27580779369134,-93.72639228089335,-93.58457900798281,-79.85843495026485,10.85565307794382,10.1386345826823,10.85565307794382,11.153624996330594,0.01203880504981178
18.176970997079053,363.53941994158106,BS04,3,-69.11864420207588,-93.88985674927251,-94.42609960551053,-93.89468261929565,-93.7578490970998,-79.83396048266341,10.663008972638991,9.963631170843275,10.663008972638991,10.957357257006157,0.011971961663353946
18.21468255516428,364.2936511032856,BS04,3,-69.28431463046267,-94.0555271776593,-94.5744496115516,-94.06018863964637,-93.9280795300527,-79.80908941259774,10.472764388869,9.790140346591468,10.472764388869,10.763843617364744,0.011904410710756319
18.252394113249505,365.0478822649901,BS04,3,-69.44727879815369,-94.21849134535032,-94.72089395794423,-94.2229965479549,-94.09537351614745,-79.78382085505322,10.284831607879232,9.618124754705201,10.284831607879232,10.572881637015659,0.011836165813955659
18.290105671334732,365.80211342669463,BS04,3,-69.60768494143498,-94.37889748863161,-94.7959983013513,-94.39480914475573,-94.30792390667922,-79.75810753072533,10.099015598841664,9.529631676273254,10.099015598841664,10.297447510530679,0.011767116522558255
18.327817229419956,366.55634458839916,BS04,3,-69.7662803753562,-94.53749292255283,-94.94153397884372,-94.55288584953227,-94.46885359048265,-79.73145017604226,9.91407554096472,9.357364871347858,9.91407554096472,10.112236801442071,0.011695952386519628
18.365528787505184,367.3105757501037,BS04,3,-69.92235689801447,-94.6935694452111,-95.08514129893277,-94.70846836907882,-94.62715180145888,-79.70438779582277,9.731252185732505,9.186590042766998,9.731252185732505,9.929695432432458,0.011624142046312866
18.403240345590408,368.0648069118082,BS04,3,-70.07599101139371,-94.84720355859034,-95.22686247470894,-94.86163167291016,-94.78290211895477,-79.67691915278863,9.550467732750743,9.017263410793396,9.550467732750743,9.749432659526885,0.011551699275409874
